ship_nodc,ship_name,remarks,source_url
3313,"Tioga
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TO,Tippecanoe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
ESTP,"Tipton
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90TT,"Titanit
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26TJ,"Tjalfe
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64TH,"Tjerk Hiddes
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64TO,Tobber,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9061,"Tobol
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TO,Tobruk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TP,Tobruk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
746T,Tobyroc,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49T6,"Tochi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
29TO,Tofino,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TT,"Toga-Tao Buoy Arrays
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
48UI,Togo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74V4,Toisa Coral,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74V3,Toisa Crest,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49VT,"Tokachi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49JA,"Tokai University II
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TV,"Tokaidaigaku Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TQ,"Tokaidaigaku Maru Ii
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49VD,"Tokiwa
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TW,"Tokiwa Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49U1,Tokushima,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TP,"Tokushima Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06T5,Tokyo Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49BS,"Tokyo Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TX,"Tolers
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54AG,"Tolmi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PATL,Toluca,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
45TC,Tom Crean,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33VM,Tom Mcilwain,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49RC,"Tomashima
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TM,Tommy Munro,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49QH,Tonan Maru,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TO,"Tonan-Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TN,"Tone
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
24AF,"Tonghae Ho
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32N5,"Tonguin
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
45EB,Tonn,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TN,Tonsina,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
66AC,"Tony Rey
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
328T,Tonya And Joe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64TN,"Tonyn
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49RT,Too Maru,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TT,Toowoomba,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TK,Topeka,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
904M,"Toporok
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90TP,Topseda,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77TR,Tor,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90B4,"Tor
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74T1,"Tor Cimbria
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74W2,Tor Dania,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
261T,Tor Ficaria,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77F1,Tor Flandria,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58T2,Tor Maxima,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26TP,Tor Petunia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77F2,Tor Selandia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77KT,"Tor Viking II
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77TK,Tor Viking II,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TO,"Tordenskjold
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
61ZR,Torea,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90TR,"Torok
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18TA,Toronto,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18TR,Toronto,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90UE,"Toros
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TR,"Torqua
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74TO,Torquay,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TR,Torrens,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
FOTV,Torsvik,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
57TO,"Tortugas
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49BF,Tosa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
491N,"Tosa Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
497M,Tosakaien Maru,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49N3,"Tosakaien Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
ML2C,Toscana,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TS,"Toshi Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49O2,"Toshi Maru No 2
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49O5,"Toshi Maru No 5
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49O7,"Toshi Maru No 7
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
492J,Toshi Maru No.11,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49XZ,Tottori Maru No.1,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49Y4,Tottori Maru No.1,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49OR,"Tottori-Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BHOJ,Toucan Arrow,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35TL,"Toulon
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35TO,Tournevire,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
352H,"Tourville
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58TO,"Tovik
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49PR,"Towada Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31T2,Towers,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TW,"Towhee
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TC,"Townsend Cromwell
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49X4,"Toyama Maru No.18
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49YM,"Toyama-Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
317T,Tracer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31T8,"Tracer
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
91TR,"Trachurus
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18TY,Tracy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TA,"Tracy Anne
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TQ,"Trade
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32YX,"Tradition
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74TF,Trafalgar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34TR,"Trall
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9046,"Tralschik 21
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64IT,Tramper,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CISE,Tranquil Ace,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BHNQ,Trans Carrier,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAT5,Trans Future 5,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
545I,Trans Future 7,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA7F,Trans Future 7,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
66AD,"Trans Ocean Transport II
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32YY,"Transcolorado
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32YZ,"Transcolumbia
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
GIT1,Transfighter,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77TP,Transpaper,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
772T,Transpine,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64Y2,Transporter,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
316T,Transquest,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
771X,Transwood,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31J4,Trathen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64Y1,Traveller,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31T4,"Tree Point
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TR,Trenton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
URTR,Trepang,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35TR,Trescao,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
325T,"Trey-B
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35CK,Trezien,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TE,"Tri-Ellis
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77TI,Triad,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TI,"Triaster
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90T6,"Tridakna
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64T0,Tridens,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64T2,Tridens,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64TD,"Tridens
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64T1,Tridens I,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TR,"Trident
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33XS,Trident,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
14TR,Tridente,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
330P,Trieste,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33W3,Trieste II,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
4819,Trieste-1,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
687Y,Trinas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TV,Tringa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
08TI,"Trinidad
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TI,Trinidad,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA9N,Trinity Arrow,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PA8N,Trinity Glory,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18TI,"Triple Island
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32UC,"Tripoli
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
318T,"Trippe
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
771T,Tristan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06TR,"Triton
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
329I,Triton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7407,Triton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74TT,Triton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74U1,Triton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CUAC,"Triton
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CYTR,Triton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PATA,Triton Ace,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
310U,Triumph,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAJG,Triumph Ace,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90T7,"Troika
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
323T,"Trojan
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58S4,Trollfjord,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
641K,"Tromp
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58GO,Tromsbas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58TS,Tromsoey,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58TR,Trondheim,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
FOTG,Trondur i Gotu,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV4T,Tropic Carib,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV3T,Tropic Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SVQT,Tropic Jade,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV2T,Tropic Lure,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV1T,Tropic Mist,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV9T,Tropic Night,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV8T,Tropic Opal,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV7T,Tropic Palm,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV6T,Tropic Sun,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SV5T,Tropic Tide,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SVTU,Tropic Unity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PATC,Tropical Challenger,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49Y5,Tropical Islander,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PATI,Tropical Islander,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
907J,"Tropik
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74TU,"Troubridge
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90TE,"Trubchevsk
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31T5,"Truckee
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90DH,"Trudovye Rezervy
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54FD,True Corsair,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74TR,"True Love
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TT,Truett,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32GV,"Truman
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31XX,Truxtun,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58TB,Trygve Braarud,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18TS,"Tsawwassen Sea Queen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9081,"Tsch-186
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90JH,Tsiklon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06V5,Tsingtao Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90TS,"Tsirkul
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90RJ,"Tsivilsk
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
RURJ,Tsivilsk,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TL,"Tsubame
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49TG,"Tsugaru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49LL,"Tsukuba Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49CV,"Tsukushi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
4914,"Tsumeki Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49UR,Tsuru Maru,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49N4,"Tsurugi Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
547D,Tubul,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18TU,"Tudlik
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
062H,"Tuebingen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06R8,Tuemmler,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06TM,Tuemmler,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06TU,Tuemmler,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64FP,Tugro,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64PB,Tugro,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
61T2,Tui,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
61TI,Tui,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CYTP,Tui Pacific,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
11TU,Tuimelaar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26RA,Tukuma Arctica,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49PD,"Tukusi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09TU,"Tulagi
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
310M,Tullibee,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26TU,Tulugaq,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74TL,"Tumult
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T1,"Tunaboat1
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TB,"Tunaboat10
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T2,"Tunaboat2
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T3,"Tunaboat3
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T4,"Tunaboat4
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T5,"Tunaboat5
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T6,"Tunaboat6
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T7,"Tunaboat7
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T8,"Tunaboat8
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32T9,"Tunaboat9
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9011,"Tunets
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34TU,Tuppura,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77N4,Turandot,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
SIP3,Turandot,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32UG,"Turbo Goose
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
676B,Turbot C.N.,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90U1,"Turist
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34AS,"Turja
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
904Y,"Turkmenia
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
CIT6,Turn the Tide on Plastic,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31UR,Turner,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31Y8,Turner Joy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34AQ,"Tursas
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TI,"Tursiops
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33RM,Turtle,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
491G,"Turuga Maru
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34TT,Turva,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32TU,Tuscaloosa,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31TS,"Tuscarora
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33WE,Tustumena,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
