cruise,ship,orderocc,towtype,townum,netloc,spccode,count,longitude,latitude,line,station,geom,shf,volsampled,percsorted,datetime,date
1902,RL,12,CB,1,S,31,1,NA,NA,NA,NA,NA,5.1,413.7,0.51,2019-02-09T09:49:00Z,2019-02-09
1902,RL,12,CB,1,S,68,4,NA,NA,NA,NA,NA,5.1,413.7,0.51,2019-02-09T09:49:00Z,2019-02-09
1902,RL,12,CB,1,S,288,3,NA,NA,NA,NA,NA,5.1,413.7,0.51,2019-02-09T09:49:00Z,2019-02-09
1902,RL,12,CB,1,S,292,2,NA,NA,NA,NA,NA,5.1,413.7,0.51,2019-02-09T09:49:00Z,2019-02-09
1902,RL,12,CB,1,S,261,2,NA,NA,NA,NA,NA,5.1,413.7,0.51,2019-02-09T09:49:00Z,2019-02-09
1902,RL,11,CB,1,S,62,2,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,93,10,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,816,1,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,310,1,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,215,2,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,296,2,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,288,5,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,261,4,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,239,1,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,226,1,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,78,12,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,76,2,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,71,1,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,11,CB,1,S,68,1,NA,NA,NA,NA,NA,4.73,443.1,1,2019-02-08T19:40:00Z,2019-02-08
1902,RL,10,CB,1,S,151,1,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,93,2,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,78,4,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,121,2,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,226,2,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,2,2,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,228,1,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,261,9,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,310,1,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,215,1,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,10,CB,1,S,71,2,NA,NA,NA,NA,NA,4.76,453.5,1,2019-02-08T13:38:00Z,2019-02-08
1902,RL,9,CB,1,S,71,2,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,121,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,1150,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,226,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,261,6,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,405,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,252,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,78,8,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,239,2,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,166,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,296,10,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,105,3,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,93,14,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,9,CB,1,S,514,1,NA,NA,NA,NA,NA,4.29,475.3,1,2019-02-08T07:46:00Z,2019-02-08
1902,RL,8,CB,1,S,292,1,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,311,1,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,923,1,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,396,1,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,398,1,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,78,1,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,93,2,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,261,5,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,288,2,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,72,4,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,296,4,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,8,CB,1,S,68,6,NA,NA,NA,NA,NA,4.89,438.4,1,2019-02-08T02:02:00Z,2019-02-08
1902,RL,7,CB,1,S,683,3,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,31,21,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,310,2,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,239,1,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,72,28,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,2,1,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,923,1,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,336,1,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,288,6,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,68,9,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,84,3,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,261,1,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,7,CB,1,S,686,1,NA,NA,NA,NA,NA,4.27,488.8,1,2019-02-07T20:05:00Z,2019-02-07
1902,RL,6,CB,1,S,923,1,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,2,1,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,72,8,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,288,6,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,292,1,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,536,1,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,68,2,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,683,5,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,31,7,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,6,CB,1,S,901,2,NA,NA,NA,NA,NA,4.63,460.7,1,2019-02-07T15:03:00Z,2019-02-07
1902,RL,5,CB,1,S,31,10,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,683,1,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,288,4,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,261,2,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,239,1,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,84,1,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,72,6,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,5,CB,1,S,68,2,NA,NA,NA,NA,NA,3.78,501.2,1,2019-02-07T09:18:00Z,2019-02-07
1902,RL,4,CB,1,S,31,452,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,683,1,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,288,2,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,166,1,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,925,1,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,261,5,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,72,2,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,4,CB,1,S,684,2,NA,NA,NA,NA,NA,5.01,423.4,1,2019-02-07T03:28:00Z,2019-02-07
1902,RL,3,CB,1,S,166,1,NA,NA,NA,NA,NA,4.36,457.9,1,2019-02-07T00:27:00Z,2019-02-07
1902,RL,3,CB,1,S,239,1,NA,NA,NA,NA,NA,4.36,457.9,1,2019-02-07T00:27:00Z,2019-02-07
1902,RL,3,CB,1,S,72,1,NA,NA,NA,NA,NA,4.36,457.9,1,2019-02-07T00:27:00Z,2019-02-07
1902,RL,3,CB,1,S,68,2,NA,NA,NA,NA,NA,4.36,457.9,1,2019-02-07T00:27:00Z,2019-02-07
1902,RL,3,CB,1,S,31,65,NA,NA,NA,NA,NA,4.36,457.9,1,2019-02-07T00:27:00Z,2019-02-07
1902,RL,2,CB,1,S,84,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,684,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,260,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,31,78,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,683,9,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,288,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,261,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,856,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,2,CB,1,S,612,1,NA,NA,NA,NA,NA,4.48,466,1,2019-02-06T20:24:00Z,2019-02-06
1902,RL,1,CB,1,S,683,15,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1902,RL,1,CB,1,S,901,1,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1902,RL,1,CB,1,S,31,78,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1902,RL,1,CB,1,S,612,2,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1902,RL,1,CB,1,S,684,2,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1902,RL,1,CB,1,S,685,1,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1902,RL,1,CB,1,S,288,1,NA,NA,NA,NA,NA,3.75,339.4,1,2019-02-06T17:20:00Z,2019-02-06
1806,SR,72,CB,1,S,791,1,NA,NA,NA,NA,NA,3.27,44.3,1,2018-06-23T20:51:00Z,2018-06-23
1806,SR,72,CB,1,S,851,2,NA,NA,NA,NA,NA,3.27,44.3,1,2018-06-23T20:51:00Z,2018-06-23
1806,SR,71,CB,1,S,31,2,NA,NA,NA,NA,NA,2.5,65.3,1,2018-06-23T19:56:00Z,2018-06-23
1806,SR,71,CB,1,S,626,1,NA,NA,NA,NA,NA,2.5,65.3,1,2018-06-23T19:56:00Z,2018-06-23
1806,SR,70,CB,1,S,31,4,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,683,3,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,301,2,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,923,2,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,924,3,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,925,1,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,431,1,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,70,CB,1,S,801,1,NA,NA,NA,NA,NA,4.25,249.7,1,2018-06-23T18:10:00Z,2018-06-23
1806,SR,69,CB,1,S,626,2,NA,NA,NA,NA,NA,1.95,54.6,1,2018-06-23T14:50:00Z,2018-06-23
1806,SR,68,CB,1,S,925,1,NA,NA,NA,NA,NA,4.37,444.7,0.26,2018-06-23T12:08:00Z,2018-06-23
1806,SR,68,CB,1,S,72,2,NA,NA,NA,NA,NA,4.37,444.7,0.26,2018-06-23T12:08:00Z,2018-06-23
1806,SR,68,CB,1,S,955,1,NA,NA,NA,NA,NA,4.37,444.7,0.26,2018-06-23T12:08:00Z,2018-06-23
1806,SR,68,CB,1,S,574,1,NA,NA,NA,NA,NA,4.37,444.7,0.26,2018-06-23T12:08:00Z,2018-06-23
1806,SR,68,CB,1,S,683,2,NA,NA,NA,NA,NA,4.37,444.7,0.26,2018-06-23T12:08:00Z,2018-06-23
1806,SR,67,CB,1,S,854,3,NA,NA,NA,NA,NA,2.19,60.8,1,2018-06-23T07:21:00Z,2018-06-23
1806,SR,67,CB,1,S,838,3,NA,NA,NA,NA,NA,2.19,60.8,1,2018-06-23T07:21:00Z,2018-06-23
1806,SR,66,CB,1,S,854,1,NA,NA,NA,NA,NA,4.33,137.1,1,2018-06-23T06:29:00Z,2018-06-23
1806,SR,66,CB,1,S,31,1,NA,NA,NA,NA,NA,4.33,137.1,1,2018-06-23T06:29:00Z,2018-06-23
1806,SR,66,CB,1,S,851,1,NA,NA,NA,NA,NA,4.33,137.1,1,2018-06-23T06:29:00Z,2018-06-23
1806,SR,64,CB,1,S,683,1,NA,NA,NA,NA,NA,4.6,461.6,0.5,2018-06-22T22:28:00Z,2018-06-22
1806,SR,64,CB,1,S,292,5,NA,NA,NA,NA,NA,4.6,461.6,0.5,2018-06-22T22:28:00Z,2018-06-22
1806,SR,64,CB,1,S,72,2,NA,NA,NA,NA,NA,4.6,461.6,0.5,2018-06-22T22:28:00Z,2018-06-22
1806,SR,64,CB,1,S,867,1,NA,NA,NA,NA,NA,4.6,461.6,0.5,2018-06-22T22:28:00Z,2018-06-22
1806,SR,63,CB,1,S,683,9,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,901,1,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,796,1,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,867,3,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,892,1,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,292,5,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,72,5,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,689,1,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,63,CB,1,S,943,3,NA,NA,NA,NA,NA,4.01,518.4,0.49,2018-06-22T19:00:00Z,2018-06-22
1806,SR,62,CB,1,S,951,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,72,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,156,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,259,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,2,4,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,901,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,31,24,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,514,9,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,943,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,396,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,867,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,62,CB,1,S,536,1,NA,NA,NA,NA,NA,4.72,454.7,0.51,2018-06-22T14:51:00Z,2018-06-22
1806,SR,61,CB,1,S,31,3,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,574,1,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,683,1,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,514,68,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,261,1,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,292,2,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,288,1,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,156,2,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,546,1,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,2,5,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,946,3,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,68,2,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,301,3,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,61,CB,1,S,299,5,NA,NA,NA,NA,NA,3.57,551.5,0.51,2018-06-22T07:28:00Z,2018-06-22
1806,SR,60,CB,1,S,288,2,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,72,3,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,68,2,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,84,1,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,261,1,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,514,4,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,536,1,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,299,1,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,943,2,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,228,1,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,2,3,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,31,4,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,60,CB,1,S,19,10,NA,NA,NA,NA,NA,4.26,471.7,0.5,2018-06-22T02:19:00Z,2018-06-22
1806,SR,59,CB,1,S,340,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,296,3,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,288,3,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,78,11,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,71,9,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,68,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,260,2,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,265,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,226,12,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,84,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,142,19,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,156,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,101,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,93,29,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,514,2,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,281,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,317,1,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
1806,SR,59,CB,1,S,301,8,NA,NA,NA,NA,NA,4.04,496.3,0.83,2018-06-21T19:59:00Z,2018-06-21
